"","site_id","uid","comid","date_col","ag_eco9","lat_dd83","lon_dd83","area_ha","tp_ug","nitrate_mg","nitrate_nitrite_mg","nitrite_mg","ammonia_mg","tn_ug","doc_mg","toc_mg","site_depth","chla_ug","secchi_m","lake_nhdid","lagoslakeid","year","lake_connectivity_permanent","lake_maxdepth_m","w.arch1","w.arch2","w.arch3","w.arch4","w.arch5","w.arch6","w.arch7","max.arch","w.max.arch"
"359","NLA17_IN-10085",2011305,10106567,"8/10/2017","SAP",38.25519,-86.77643,14.16592,52.91375,0.0037,NA,0.002,0.021,948,5.59,NA,21,25.28,1.2,NA,2458,2017,"Drainage",6.4,0.540410965301682,0,0,0.193717719652027,0,0.265938894903827,0,1,0.540410965301682
"360","NLA12_AL-113",7769,18522817,"8/8/2012","CPL",30.97184148,-88.0527428,29.40501835,27,0.095,0.096,0.001,0.0089,248,3.41,NA,2.5,1.27,1.45,"130859360",247141,2012,"Drainage",2.5,0.340708791681212,0.51261734277791,0,0.00482530604062071,0,0.0739816877473597,0.0679076074584134,2,0.51261734277791
"361","NLA17_MS-10006",2011200,18696909,"7/25/2017","CPL",33.59322,-88.5115,2.959573,43.35125,0,NA,0,0.012,513,6.87,NA,2,12.19,1.305,NA,247643,2017,"Isolated",2.5,0.238329732332784,0.136476202067953,0,0.426726716196231,0.0653733595646922,0.13309229342596,0,4,0.426726716196231
"362","NLA17_AL-10008",2010490,18541592,"7/13/2017","CPL",32.21074,-87.75033,18.17583,52.0075,0,NA,0,0.011,763,8.43,NA,5.1,47.28,1.55,NA,247915,2017,"Isolated",NA,0.114686496917348,0.402396333339537,0.0453662937355886,0.285454933930527,0,0.0974117797586646,0.0546798583313266,2,0.402396333339537
"363","NLA12_AL-102",7228,18587568,"7/17/2012","SAP",34.22781586,-86.84344912,72.95042027,12,0,0,0,0.0069,389,3.38,NA,17.3,10,0.675,"86699990",248123,2012,"Drainage",17.3,0.404148850680421,0.150530347390737,0,0.195765427977081,0,0.249571978891061,0,1,0.404148850680421
"364","NLA17_MA-10007",2010590,5865813,"7/26/2017","NAP",42.10683,-71.13425,4.16403,19.205,0.0276,NA,0,0.016,416,4.41,NA,1.4,3.89,1.4,NA,24830,2017,"Isolated",NA,0.230998053909823,0.383347852558311,0.0111812119076235,0.0797809691154046,0.103529779941678,0.191164898274929,0,2,0.383347852558311
"365","NLA17_AL-10004",2010489,21639448,"7/14/2017","CPL",31.62067,-88.35121,32.56146,65.2,0,NA,0,0.006,494,4.51,NA,4.8,13.36,1.6,NA,248372,2017,"Headwater",5,0.262360678134888,0.471036401524186,0,0.13274622914662,0,0.133873646792309,0,2,0.471036401524186
"366","NLA17_MS-10005",2010864,18103644,"9/6/2017","CPL",31.30628,-89.43517,82.05681,23.95375,0,NA,0,0.008,429,3.69,NA,6,18.41,1.145,NA,250466,2017,"DrainageLk",5.9,0.216313434908285,0.374872917881726,0,0.263631859543438,0,0.145189593637701,0,2,0.374872917881726
"367","NLA12_WI-117",1000044,6864397,"7/10/2012","UMW",44.0425333,-89.21610906,6.228535462,18,NA,0.019,NA,0.048,720,8.3,9.4,4.7,4.53,2.8,"155442410",2512,2012,"Isolated",4.2672,0,0.195789837769504,0.253883059647562,0,0.434999754426268,0.115340441285282,0,5,0.434999754426268
"368","NLA12_MS-103",7372,18121428,"7/23/2012","CPL",30.4715671,-88.61299272,25.56560548,54,0.022,0.023,0.001,0.014,440,6.71,NA,7.5,21.4,0.8,"113802191",252636,2012,"DrainageLk",7.5,0.73495018194964,0.231476957911758,0,0,0,0.0336895387235745,0,1,0.73495018194964
"369","NLA12_MS-125",7504,18195545,"7/28/2012","CPL",32.3095501,-89.02325769,1.917795647,1689,0.024,0.026,0.003,1.72,6188,9.61,NA,NA,217.6,0.35,"{6809baea-7241-465e-962e-bd6c2e9bd06d}",252949,2012,"Isolated",NA,0,0.182215690111894,0,0.570974290785662,0.246854111286139,0,0,4,0.570974290785662
"370","NLA12_WI-170",1000203,13395305,"9/11/2012","UMW",45.57708435,-89.1648747,23.57655104,21,NA,0.019,NA,0.015,600,11,11,6.3,11.9,1.55,"70336165",25510,2012,"Isolated",6.3,0,0,0.207514575888628,0.00558677945937641,0.660088152748525,0.112385893131876,0.0144236504686078,5,0.660088152748525
"371","NLA17_MS-10021",2010873,15704129,"9/7/2017","CPL",30.82286,-89.77415,5.039237,115.0325,0,NA,0,0.01,708,7.88,NA,2.3,26.95,0.605,NA,255937,2017,"Drainage",2.5,0.506444898735547,0.253732399027794,0,0.0981154702935019,0.141749094017907,0,0,1,0.506444898735547
"372","NLA17_SD-10104",2011195,167204299,"7/25/2017","TPL",45.91806,-97.00286,13.55379,464.01375,0,NA,0,0.033,5375,19.63,NA,2.4,136.08,0.185,NA,25658,2017,"Isolated",NA,0.210999391226701,0,0.603188171715074,0,0.185834899416693,0,0,3,0.603188171715074
"373","NLA17_MO-HP002",2010196,5105598,"6/7/2017","TPL",40.3133,-94.03102,20.95756,25.2025,0.0012,NA,0,0.022,691,6.43,NA,10.6,2.88,3.25,NA,25760,2017,"Headwater",NA,0.463013071013388,0,0.299177798875489,0.231007734307813,0,0.00680653551530029,0,1,0.463013071013388
"374","NLA17_ME-10004",2010734,166421038,"8/14/2017","NAP",46.16806,-69.00125,47.27535,28.675,0,NA,0,0.013,688,8.12,NA,2.5,8.53,1.35,NA,25821,2017,"Headwater",3.04800009727478,0.243155392056427,0.0571899174596084,0.0592620069495615,0.0771568429491849,0.22850751597933,0.334725193384287,0,6,0.334725193384287
"375","NLA12_WV-106",6590,167484418,"6/13/2012","SAP",38.94576507,-80.42780497,1556.199107,14,0,0,0,0.0025,153,2.25,NA,16.5,0.892,2.375,"{4923AF28-674D-4289-88CF-F7FDD3477E01}",258812,2012,"Drainage",16.5,0.45769222756731,0,0,0.127193985100049,0,0.415149375272848,0,1,0.45769222756731
"376","NLA12_PA-R11",7361,0,"7/24/2012","SAP",39.75769613,-79.55160947,98.80307802,22,0.008,0.008,0,0.02,141,1.44,NA,NA,NA,2.4,"{7099152A-727E-409D-A4FB-452FA8A7A272}",258838,2012,"Drainage",12.7,0.374477984612505,0.0819677581283799,0.0317664957654532,0.0661267902024961,0,0.44565999045789,0,6,0.44565999045789
"377","NLA12_WV-111",6827,3769116,"6/27/2012","SAP",39.51588788,-80.4100598,5.198673047,11,0.002,0.002,0,0.011,245,2.76,NA,8.1,2.229090909,2.715,"27072615",258894,2012,"Drainage",8.1,0.60351304420823,0,0,0.0183518023233555,0,0.378188371786606,0,1,0.60351304420823
"378","NLA17_WV-10015",2010803,3769910,"8/23/2017","SAP",39.49277,-79.79422,8.924864,28.325,0,NA,0,0.009,490,4.19,NA,1.7,17.14,0.9,NA,258914,2017,"Drainage",NA,0.450827456764557,0,0,0.106202454212983,0,0.443005281925068,0,1,0.450827456764557
"379","NLA17_WV-10002",2010220,76669453,"6/7/2017","SAP",38.82171,-80.5897,334.3316,3.67625,0.0773,NA,0.001,0.011,255,1.83,NA,4.7,2.5,3,NA,259075,2017,"Drainage",9.9,0.567888550041553,0,0,0.0193790102223769,0,0.412761345019068,0,1,0.567888550041553
"380","NLA17_WV-10004",2010221,19314376,"6/8/2017","SAP",38.8378,-82.12585,10.19279,47.80625,0,NA,0,0.01,736,4.17,NA,2.2,18.88,0.48,NA,259224,2017,"Isolated",2.5,0.083060296697847,0.0479846485445596,0.266140122438332,0.321280461436565,0,0.281543327358426,0,4,0.321280461436565
"381","NLA17_VA-HP004",2011024,6883552,"6/15/2017","SAP",37.0434,-80.86760868,73.70336,9.7875,0,NA,0,0.008,230,3.79,NA,13,3.96,2.475,NA,259266,2017,"Drainage",12.6,0.40430725314656,0,0,0,0,0.435625779236554,0.160078834385778,6,0.435625779236554
"382","NLA12_WV-R01",6837,6919138,"6/27/2012","SAP",37.97490526,-80.95380017,6.96645881,7,0.002,0.002,0,0.0057,134,1.91,NA,NA,NA,4.2,"80164015",259330,2012,"Headwater",4.9,0.369912171416662,0,0.040316042671901,0.00817404877365108,0,0.571799391813286,0.009808039666882,6,0.571799391813286
"383","NLA12_WV-105",8470,19324003,"9/10/2012","SAP",38.36552067,-81.25277547,2.663302177,36,0.003,0.004,0.001,0.059,365,2.3,NA,1.7,15.3,0.5,"64829853",259537,2012,"Drainage",1.7,0.585833667931205,0,0,0,0,0.398815819256668,0.0153999476377492,1,0.585833667931205
"384","NLA17_WV-10017",2010812,76176191,"8/24/2017","SAP",38.42877,-82.25327,1.275541,15.06125,0,NA,0,0.01,343,4.34,NA,4.6,5.11,2.1,NA,259646,2017,"Isolated",NA,0.317491350601755,0.0184540415266723,0.0874398230386715,0.214291888772572,0,0.362331438380348,0,6,0.362331438380348
"385","NLA12_IN-191",8318,3407659,"8/30/2012","TPL",38.93722484,-85.19511755,4.034012448,147,0.004,0.004,0,0.026,1943,12.05,NA,2.3,56.1,0.275,"{49fafc3a-a446-4e7c-826a-47f9556b1f76}",260095,2012,"Drainage",2.3,0.664720684693223,0,0,0.285943340103788,0,0.0493749450968303,0,1,0.664720684693223
"386","NLA17_KY-10002",2010570,1935812,"7/25/2017","SAP",38.48626,-82.87262,70.45612,9.94125,0,NA,0,0.006,225,2.61,NA,16.1,2.16,5.95,NA,260126,2017,"Drainage",7.8,0.474611841599704,0,0,0.174523057590487,0,0.350904794850477,0,1,0.474611841599704
"387","NLA17_KY-10024",2010282,868330,"6/20/2017","SAP",37.54089,-84.17999,63.12762,8.94625,0.003,NA,0,0.019,234,2.8,NA,4.2,2.87,1.75,NA,260287,2017,"Drainage",NA,0.467585749278744,0,0,0.143819176522505,0,0.38862891889823,0,1,0.467585749278744
"388","NLA17_KY-10006",2010193,1827948,"6/7/2017","SAP",37.48693,-84.67911,14.35252,16.17625,0.0022,NA,0.001,0.011,386,3.33,NA,7.2,16.88,1.15,NA,260772,2017,"Headwater",NA,0.40262913246606,0,0,0.205503185247222,0,0.391930825724502,0,1,0.40262913246606
"389","NLA17_KY-10027",2010309,166899208,"6/21/2017","SAP",38.49867,-84.5809,40.09612,35.195,0,NA,0,0.014,1038,6.96,NA,8.6,28.08,0.75,NA,260786,2017,"Headwater",12.192,0.36505051488684,0,0,0.288911025855587,0,0.331476725222006,0.014599205311033,1,0.36505051488684
"390","NLA12_KY-107",6285,1826770,"5/23/2012","SAP",37.69858857,-84.22950013,50.06446701,50,0,0,0,0.014,823,3.64,NA,8.7,44.26666667,1.1,"38475146",261215,2012,"Headwater",8.7,0.530944335073264,0,0,0.337644935071762,0,0.131422929446042,0,1,0.530944335073264
"391","NLA17_MI-10115",2011033,12497882,"6/22/2017","UMW",45.24795,-84.09623,4.002953,8.91875,1e-04,NA,0,0.011,456,5.14,NA,64.6,2.86,2.5,NA,26136,2017,"Isolated",NA,0,0.200462118142193,0.23624616699857,0,0.395655109929589,0.167663815483139,0,5,0.395655109929589
"392","NLA17_KY-10023",2010230,11895232,"6/12/2017","TPL",37.40457,-87.52033,11.48322,11.0875,0,NA,0,0.009,405,4.53,NA,6.5,4.2,2.95,NA,262225,2017,"Headwater",NA,0.414160718896584,0,0,0.326325591904729,0,0.259601155190506,0,1,0.414160718896584
"393","NLA12_KY-114",6411,4003290,"6/4/2012","TPL",37.33610144,-86.15640465,2204.701389,25,0.951,0.951,0,0.0091,1373,2.25,NA,16,10.8,1.4,"120021767",262469,2012,"DrainageLk",16,0.548836478540702,0,0,0.226240185169923,0,0.224979004413965,0,1,0.548836478540702
"394","NLA17_NY-HP001",2010821,10313002,"8/27/2017","NAP",43.4546224,-73.5900746,16.64059,5.03,0.0014,NA,0,0.007,183,3.19,NA,19.6,1.56,6.75,NA,26259,2017,"Headwater",14.9,0.330102326656301,0.109893335801014,0,0,0.078543102121957,0.481460706277444,0,6,0.481460706277444
"395","NLA12_NJ-105",8545,6244776,"9/13/2012","NAP",41.14260568,-74.40940536,11.99904778,12,0.004,0.004,0,0.0072,426,4.03,NA,1.4,3.216,1.4,"167586795",2631,2012,"Drainage",1.1,0.220685715215151,0.0879670835322017,0,0.117898066201173,0.16201881238888,0.351369782819286,0.0600652247518935,6,0.351369782819286
"396","NLA17_IN-10012",2011295,18475889,"8/9/2017","TPL",39.83839,-86.30452,473.5329,52.13,0.3267,NA,0.103,0.023,1300,3.84,NA,7.5,34,1.05,NA,263193,2017,"DrainageLk",12.2,0.709677822021562,0,0.120800030043204,0.149886368558869,0,0.0196429600171519,0,1,0.709677822021562
"397","NLA12_NJ-119",7152,0,"7/11/2012","NAP",41.05618106,-74.48217948,2.846421383,17,0.002,0.002,0,0.012,336,2.91,NA,3.1,4.927,2.4,"60447379",2633,2012,"Headwater",2.9,0.188428349279321,0.193860306730358,0.0517363179349242,0.142843397071072,0.162286107802082,0.260847450298644,0,6,0.260847450298644
"398","NLA17_IN-10108",2011283,18439916,"8/8/2017","TPL",38.32512,-87.05558,1.612381,30.57125,0,NA,0,0.03,611,5.41,NA,7.6,12.69,2.15,NA,265579,2017,"Drainage",NA,0.478921677990431,0,0,0.370701844680395,0,0.150403207269985,0,1,0.478921677990431
"399","NLA12_IN-162",8408,18455245,"9/6/2012","TPL",39.08573146,-86.05904543,5.574681425,39,0.002,0.002,0,0.015,529,6.81,NA,3.8,16.32,0.925,"{fd8b4749-ed2c-4146-aa33-bc54e03570bd}",266527,2012,"Drainage",3.8,0.527135691772196,0,0,0.228454192070375,0,0.244476566167011,0,1,0.527135691772196
"400","NLA17_IN-10132",2011316,18450285,"8/11/2017","TPL",38.66283,-85.79005,26.749,35.07625,0,NA,0,0.012,698,5.8,NA,4.5,19.44,1.1,NA,266582,2017,"Drainage",NA,0.598777164751141,0,0,0.344497590384338,0,0.056769339428703,0,1,0.598777164751141
"401","NLA17_IN-10139",2011300,18450169,"8/10/2017","TPL",38.84259,-85.82827,4.492443,222.2225,0,NA,0,0.013,1850,6.47,NA,1.6,102.4,0.95,NA,268064,2017,"Drainage",NA,0.603503428736736,0,0.0274499635863714,0.333591937054744,0,0.0354744272346186,0,1,0.603503428736736
"402","NLA17_IN-10134",2011230,18459676,"7/28/2017","TPL",39.75722,-85.41588,1.020715,76.21625,2.9109,NA,0,0.086,3175,3.19,NA,2.1,22.7,0.775,NA,268130,2017,"Drainage",NA,0.761225232833109,0,0.0890239031216473,0.0664099154221399,0.0706856757711043,0.0126704750529107,0,1,0.761225232833109
"403","NLA12_IN-131",8410,10284182,"9/5/2012","TPL",39.45359873,-87.19347607,13.33233781,8,0,0,0,0.02,305,2.91,NA,13,0.908,8.5,"{5af9a17a-e084-48d1-ae08-28b6ff6bfc5a}",268195,2012,"Drainage",13,0.384714632981432,0.0200131204010988,0.164940418655622,0.26943485367943,0,0.160892518298708,0,1,0.384714632981432
"404","NLA12_IN-117",8307,18476067,"8/29/2012","TPL",39.71553494,-86.21183124,18.96019997,9,0.637,0.638,0.002,0.124,1234,3.52,NA,7.3,4.284,1.65,"{d7c31078-aa41-424f-81ad-f70a9e89b7e2}",268706,2012,"Drainage",7.3,0.456052927517862,0.100238671991371,0.219098405214614,0.218577238981993,0,0,0.00603809768035963,1,0.456052927517862
"405","NLA17_IN-10031",2011052,18486084,"6/27/2017","UMW",41.22553,-85.65006,22.58998,67.7125,0.7841,NA,0.004,0.13,2099,7.19,NA,15,22.08,0.875,NA,268846,2017,"Drainage",14.6,0.548554615860976,0,0.0623615938763338,0.035725329993395,0.3015054364489,0.0319059890881813,0.0199442734610541,1,0.548554615860976
"406","NLA17_TN-10002",2010994,18420867,"6/6/2017","SAP",36.04246,-85.5897,30.21829,140.4875,1.0934,NA,0.003,0.066,1673,2.25,NA,2,28.57,0.6,NA,269036,2017,"DrainageLk",4,0.660026134757492,0,0,0.0858391850065447,0,0.254185627100095,0,1,0.660026134757492
"407","NLA12_NH-112",6715,9342441,"6/21/2012","NAP",42.73918269,-71.9370297,2.642018802,15,0.003,0.003,0,0.0037,159,3.86,NA,4.1,2.24,3.35,"136017623",26910,2012,"DrainageLk",4.1,0.239861810387945,0.248100503013715,0.136184994148858,0.0153870482140378,0.0620840634549186,0.298380447846533,0,6,0.298380447846533
"408","NLA17_KY-10001",2010187,10187680,"6/6/2017","SAP",36.68168,-83.70503,90.55715,5.91625,8e-04,NA,0,0.005,121,1.98,NA,26.5,2.2,2.45,NA,270030,2017,"Drainage",25.4,0.318988276788859,0.0644407347785283,0,0.0967817754969103,0,0.519806321154908,0,6,0.519806321154908
"409","NLA17_TN-10023",2010825,10169162,"8/28/2017","SAP",36.57854,-87.65727,27.37996,39.8275,0.0028,NA,0,0.03,609,5.11,NA,2.3,13.78,1.25,NA,270063,2017,"Drainage",NA,0.542474632005775,0,0,0.289866039832658,0,0.167671689285403,0,1,0.542474632005775
"410","NLA17_TN-10004",2010195,18407394,"6/7/2017","SAP",36.30417,-86.91358,25.1163,48.5825,0.0051,NA,0,0.014,1138,3.89,NA,8.5,64,0.7,NA,270107,2017,"Drainage",10.8,0.526395661066297,0,0,0.207847748217548,0,0.265819359612592,0,1,0.526395661066297
"411","NLA12_KY-116",6945,10561336,"7/1/2012","TPL",37.35169484,-87.52614577,151.083712,26,0.004,0.005,0.001,0.009,415,3.29,NA,5.6,2.593333333,1.9,"40494076",270913,2012,"Drainage",5.6,0.458774926926388,0,0,0.39720662052517,0,0.144077987449168,0,1,0.458774926926388
"412","NLA12_KY-122",6374,10263472,"6/3/2012","SAP",38.20711945,-85.14063673,156.2603558,95,0.158,0.158,0,0.036,1030,2.99,NA,8.2,48.54545455,0.65,"120021868",270914,2012,"Drainage",8.2,0.619934353169118,0,0,0.269490138697024,0,0.110622128700924,0,1,0.619934353169118
"413","NLA17_KY-10017",2010236,40493652,"6/13/2017","TPL",37.40584,-87.78581,1.041854,28.745,0,NA,0,0.012,600,5.38,NA,4,15.12,1.55,NA,271754,2017,"Isolated",NA,0.371979813329475,0,0,0.513866239662672,0,0.114198561945212,0,4,0.513866239662672
"414","NLA12_KY-117",6428,10263518,"6/5/2012","SAP",38.2111868,-85.40376582,1.880156679,75,0,0,0,0.013,775,4.39,NA,5.1,22.56,1.2,"36752464",271978,2012,"Isolated",5.1,0.464242129786345,0,0.0279311723109417,0.421965888533067,0,0.085886926028282,0,1,0.464242129786345
"415","NLA12_KY-102",6396,10561818,"6/1/2012","SAP",37.06736918,-87.66376146,20.41576571,25,0.027,0.028,0.001,0.022,379,3.85,NA,5.5,13.376,1.35,"40497352",272061,2012,"Drainage",5.5,0.502424361625891,0,0,0.19765038695506,0,0.299996939971284,0,1,0.502424361625891
"416","NLA12_IN-174",8070,10108339,"8/20/2012","TPL",38.00054365,-87.34409037,38.22779306,17,0,0,0,0.0076,468,3.39,NA,11.8,3.204,2.25,"{e315f6eb-4f96-47ce-ba17-fc55d2287618}",272418,2012,"DrainageLk",11.8,0.589005622378953,0,0,0.357282937343458,0,0.0537664373732795,0,1,0.589005622378953
"417","NLA17_VA-HP006",2011011,19761086,"6/13/2017","SAP",36.95945142,-81.80846875,133.2757,11.705,8e-04,NA,0,0.005,243,2.48,NA,7.2,4.99,2.325,NA,272597,2017,"Drainage",10,0.268654282093912,0.0320171302686797,0.0712573070657776,0.00326573026562764,0,0.605271522256605,0.0195258193861579,6,0.605271522256605
"418","NLA12_VA-104",7410,14638645,"7/25/2012","SAP",36.94402045,-82.20326629,29.68265713,19,0.003,0.003,0,0.013,179,2.46,NA,5.4,7.376,1.2,"44792002",272724,2012,"Drainage",5.4,0.377281376341862,0.0187732170167299,0,0.033571287194332,0,0.376562391345004,0.193827274328401,1,0.377281376341862
"419","NLA12_TN-104",8663,166997474,"9/21/2012","SAP",36.64153852,-81.93648268,3121.566276,13,0.022,0.024,0.002,0.0084,260,1.77,NA,13.5,5.112,3.125,"43594500",272733,2012,"DrainageLk",13.5,0.483017079405526,0,0,0.0313420525190623,0,0.426431555600992,0.0592098778412625,1,0.483017079405526
"420","NLA17_NC-10007",2010353,19742426,"6/27/2017","SAP",36.14793,-81.88275,4.071636,15.255,0.1892,NA,0.002,0.02,515,2.4,NA,3.4,10.18,1.45,NA,272864,2017,"Headwater",NA,0.298998147086415,0.0393706841622123,0.0186993742096543,0,0.0118447136843912,0.58609291470916,0.0450022815473099,6,0.58609291470916
"421","NLA17_NC-10004",2010396,22163154,"6/29/2017","SAP",35.14813,-82.71677,33.85709,9.63625,1e-04,NA,0,0.004,250,1.77,NA,7,3.8,2.7,NA,272935,2017,"Drainage",8.6,0.143800454475523,0.114479359866483,0,0.0399165850644111,0,0.701829838945654,0,6,0.701829838945654
"422","NLA17_TN-10005",2010345,131020350,"6/26/2017","SAP",36.1958,-82.74069,1.295486,59.2,1.7724,NA,0,0.027,1856,1.1,NA,1.5,1.08,0.75,NA,273176,2017,"Drainage",NA,0.677250300717691,0,0,0,0,0.290664408690577,0.0321033367601426,1,0.677250300717691
"423","NLA17_NC-10002",2010716,19735013,"8/10/2017","SAP",35.1811,-83.67998,640.0303,6.62375,0,NA,0,0.006,84,1.01,NA,27.3,2.01,5.4,NA,273196,2017,"Drainage",42.5,0.22805640828707,0.0760600093167686,0,0,0,0.69592122779695,0,6,0.69592122779695
"424","NLA12_TN-R01",8664,19667233,"9/19/2012","SAP",35.10675102,-84.58794096,744.6118187,21,0.005,0.006,0.001,0.0098,131,0.9,NA,NA,NA,5,"132765201",273531,2012,"DrainageLk",28.1,0.340888067811351,0.121456516274891,0,0,0,0.537680081791351,0,6,0.537680081791351
"425","NLA17_TN-10015",2010700,133012274,"8/9/2017","SAP",35.23608,-84.64917,1.336267,15.22375,0,NA,0,0.013,280,3.03,NA,1.8,1.31,1.65,NA,273580,2017,"Isolated",NA,0.175443629401164,0.10824660770799,0.0287360030618331,0.347636410155832,0.010395153314533,0.329541166813128,0,4,0.347636410155832
"426","NLA12_GA-105",7021,19668381,"7/9/2012","SAP",34.7978933,-84.25515016,1341.256047,19,0.003,0.003,0,0.0085,73,0.94,NA,20.8,0.9328,3.24,"132765392",273707,2012,"DrainageLk",20.8,0.309791118262414,0.103603964096362,0,0,0,0.58663176611734,0,6,0.58663176611734
"427","NLA17_TN-10006",2010721,166997574,"8/11/2017","SAP",35.00558,-85.58884,2872.116,41.27,0.1609,NA,0.013,0.078,476,1.87,NA,4.2,2.98,2.05,NA,273907,2017,"DrainageLk",16.5,0.435814078839456,0.0749742887339076,0,0.096884508319078,0,0.374673597262469,0.0176782356845172,1,0.435814078839456
"428","NLA12_MN-123",7061,4083178,"7/10/2012","TPL",45.26728203,-96.37029506,2.270237866,91,0.236,0.236,0,0.329,1310,5.59,NA,4.8,20.4,0.7,"122548979",27485,2012,"Isolated",4.41,0.400593653276014,0,0.411510944516815,0,0.176754207001179,0,0.0111776032588272,3,0.411510944516815
"429","NLA17_MN-10159",2010572,4796006,"7/25/2017","UMW",47.91117,-90.48658,87.62312,18.61375,0,NA,0,0.006,363,6.06,NA,7.317,4.84,3.85,NA,2751,2017,"Headwater",8.21842098236084,0,0.060235964379375,0.395486053245981,0,0.185291906381968,0.358995523186136,0,3,0.395486053245981
"430","NLA17_TN-10001",2010207,19533132,"6/8/2017","SAP",35.37137,-86.3815,12.42384,409.8625,0.0707,NA,0.001,0.016,1445,2.97,NA,3.5,114.05,0.65,NA,275326,2017,"Isolated",3.8,0.382441834481135,0,0,0.244595513463152,0,0.373021477617101,0,1,0.382441834481135
"431","NLA17_KY-10004",2010244,1862092,"6/14/2017","CPL",36.8752,-88.48954,16.18263,196.64375,6e-04,NA,0,0.008,1795,5.19,NA,1.2,53.92,0.35,NA,275510,2017,"Drainage",1.6,0.644552593753527,0,0,0.323494884510369,0,0.0320129509244934,0,1,0.644552593753527
"432","NLA17_TN-10003",2010182,19514006,"6/2/2017","SAP",35.67353,-87.03213,33.43314,463.12625,0,NA,0,0.011,1278,3.9,NA,3.9,52.16,0.45,NA,275568,2017,"Drainage",4,0.258633673449705,0,0,0.482924892344979,0,0.258448266345414,0,4,0.482924892344979
"433","NLA17_TN-10022",2010818,19533116,"8/25/2017","SAP",35.40267,-86.83965,10.84975,107.77875,0.0018,NA,0,0.015,1465,5.6,NA,5.5,60.32,0.65,NA,275571,2017,"Isolated",NA,0.404914855482466,0,0,0.212048761902831,0,0.383083517250642,0,1,0.404914855482466
"434","NLA17_MO-10038",2010920,732065,"9/13/2017","SAP",37.25238,-90.63274,18.80019,12.64,0.0024,NA,0,0.02,279,3.6,NA,10,3.22,3.8,NA,27674,2017,"Isolated",NA,0.541497962650195,0,0,0.138752185864836,0,0.319779770205121,0,1,0.541497962650195
"435","NLA17_IA-10039",2010853,2526889,"9/5/2017","TPL",41.06394,-94.39957,41.58767,460.86965,0.0017,NA,0,0.03,2434,6.95,NA,3.1,137.6,0.3,NA,27757,2017,"DrainageLk",3.04785126485827,0.296484496263743,0,0.45076427179328,0.244429116622835,0.00833411376032238,0,0,3,0.45076427179328
"436","NLA17_MS-10019",2010611,14221821,"7/27/2017","CPL",34.65321,-88.72377,63.72761,15.09125,0,NA,0,0.007,396,3.64,NA,5,8.61,1.705,NA,278354,2017,"Isolated",NA,0.157488384909086,0.0282624449636239,0,0.333206882754142,0,0.341805844661292,0.139259823606289,6,0.341805844661292
"437","NLA17_MS-10008",2011360,124347158,"8/23/2017","CPL",34.87096,-88.98125,1.250519,53.41375,0,NA,0,0.013,520,5.92,NA,3.75,38.08,1.515,NA,278599,2017,"Isolated",NA,0.40031850947403,0.0113375330470358,0,0.379858707006878,0,0.208500123550407,0,1,0.40031850947403
"438","NLA12_NH-107",7544,5849674,"7/31/2012","NAP",42.94554682,-71.23683903,4.074796615,18,0.005,0.006,0.001,0.051,450,7.03,NA,2.4,6.192,2.15,"141035267",27868,2012,"Drainage",2.4,0.452897194184831,0.19410655208685,0,0,0.235387576688405,0.106274801603621,0.0113670070894995,1,0.452897194184831
